"rules","support","confidence","coverage","lift","count"
"183","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.238589211618257,0.982905982905983,0.242738589211618,1.96581196581197,115
"54","{clumpThickness=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.236514522821577,0.982758620689655,0.240663900414938,1.96551724137931,114
"57","{clumpThickness=Anormal,uniformityCellSize=Anormal,marginalAdhesion=Anormal} => {class=Maligno}",0.236514522821577,0.982758620689655,0.240663900414938,1.96551724137931,114
"62","{clumpThickness=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal} => {class=Maligno}",0.236514522821577,0.982758620689655,0.240663900414938,1.96551724137931,114
"138","{marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.236514522821577,0.982758620689655,0.240663900414938,1.96551724137931,114
"188","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.236514522821577,0.982758620689655,0.240663900414938,1.96551724137931,114
"31","{uniformityCellSize=Anormal,marginalAdhesion=Anormal} => {class=Maligno}",0.350622406639004,0.982558139534884,0.356846473029046,1.96511627906977,169
"114","{clumpThickness=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.230290456431535,0.982300884955752,0.234439834024896,1.9646017699115,111
"118","{clumpThickness=Anormal,uniformityCellSize=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.230290456431535,0.982300884955752,0.234439834024896,1.9646017699115,111
"111","{clumpThickness=Anormal,uniformityCellSize=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.228215767634855,0.982142857142857,0.232365145228216,1.96428571428571,110
"117","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.228215767634855,0.982142857142857,0.232365145228216,1.96428571428571,110
"181","{marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.228215767634855,0.982142857142857,0.232365145228216,1.96428571428571,110
"110","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.226141078838174,0.981981981981982,0.230290456431535,1.96396396396396,109
"85","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.336099585062241,0.981818181818182,0.342323651452282,1.96363636363636,162
"125","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal} => {class=Maligno}",0.224066390041494,0.981818181818182,0.228215767634855,1.96363636363636,108
"126","{clumpThickness=Anormal,uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.224066390041494,0.981818181818182,0.228215767634855,1.96363636363636,108
"132","{clumpThickness=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.224066390041494,0.981818181818182,0.228215767634855,1.96363636363636,108
"36","{marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.33402489626556,0.981707317073171,0.340248962655602,1.96341463414634,161
"95","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.33402489626556,0.981707317073171,0.340248962655602,1.96341463414634,161
"53","{clumpThickness=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.221991701244813,0.981651376146789,0.226141078838174,1.96330275229358,107
"61","{clumpThickness=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.221991701244813,0.981651376146789,0.226141078838174,1.96330275229358,107
"84","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.33195020746888,0.98159509202454,0.338174273858921,1.96319018404908,160
"94","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal} => {class=Maligno}",0.33195020746888,0.98159509202454,0.338174273858921,1.96319018404908,160
"123","{clumpThickness=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.219917012448133,0.981481481481482,0.224066390041494,1.96296296296296,106
"180","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.217842323651452,0.981308411214953,0.221991701244813,1.96261682242991,105
"113","{clumpThickness=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.215767634854772,0.981132075471698,0.219917012448133,1.9622641509434,104
"90","{singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.321576763485477,0.981012658227848,0.327800829875519,1.9620253164557,155
"112","{clumpThickness=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.213692946058091,0.980952380952381,0.217842323651452,1.96190476190476,103
"116","{clumpThickness=Anormal,uniformityCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.213692946058091,0.980952380952381,0.217842323651452,1.96190476190476,103
"122","{clumpThickness=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.213692946058091,0.980952380952381,0.217842323651452,1.96190476190476,103
"10","{singleEpithCellSize=Anormal,mitoses=Anormal} => {class=Maligno}",0.211618257261411,0.980769230769231,0.215767634854772,1.96153846153846,102
"115","{clumpThickness=Anormal,uniformityCellSize=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.211618257261411,0.980769230769231,0.215767634854772,1.96153846153846,102
"120","{clumpThickness=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.211618257261411,0.980769230769231,0.215767634854772,1.96153846153846,102
"172","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.211618257261411,0.980769230769231,0.215767634854772,1.96153846153846,102
"166","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.315352697095436,0.980645161290323,0.321576763485477,1.96129032258065,152
"109","{clumpThickness=Anormal,uniformityCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.20954356846473,0.980582524271845,0.213692946058091,1.96116504854369,101
"169","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.20954356846473,0.980582524271845,0.213692946058091,1.96116504854369,101
"171","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.20954356846473,0.980582524271845,0.213692946058091,1.96116504854369,101
"82","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.313278008298755,0.980519480519481,0.319502074688797,1.96103896103896,151
"121","{clumpThickness=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.20746887966805,0.980392156862745,0.211618257261411,1.96078431372549,100
